Order_ID,Customer_ID,Product_ID,Quantity,Unit_Price,Sales_Amount,Order_Date
O07210,C0009,P0016,9,4808,43272,24-10-2024
O07212,C0195,P0251,7,5004,35028,26-05-2024
O07213,C1189,P0212,3,8549,25647,04-01-2024
O07215,C0735,P0004,6,397,2382,31-10-2025
O07216,C1249,P0209,10,9490,94900,23-12-2025
O07217,C0852,P0051,4,2101,8404,03-12-2024
O07218,C0333,P0170,6,2718,16308,15-12-2025
O07219,C0501,P0084,3,9155,27465,19-02-2024
O07220,C0665,P0258,9,3263,29367,11-04-2025
O07221,C0912,P0156,4,5831,23324,04-10-2024
O07222,C0118,P0157,8,6728,53824,27-06-2024
O07223,C0697,P0102,10,6065,60650,17-02-2024
O07224,C0219,P0045,2,5500,11000,05-03-2026
O07226,C0892,P0093,8,7396,59168,22-12-2025
O07228,C0083,P0114,2,7393,14786,09-10-2024
O07229,C1089,P0010,4,425,1700,17-09-2024
O07230,C0735,P0274,9,214,1926,24-12-2025
O07231,C1215,P0242,2,9005,18010,18-03-2025
O07233,C0451,P0189,6,4933,29598,07-11-2025
O07234,C0747,P0093,1,5440,5440,24-01-2026
O07236,C0912,P0254,10,1546,15460,19-04-2024
O07237,C0386,P0230,10,9082,90820,16-08-2024
O07238,C0038,P0157,6,7763,46578,25-02-2025
O07239,C0293,P0227,5,5427,27135,24-02-2026
O07240,C0214,P0045,7,109,763,16-07-2025
O07241,C1168,P0183,9,9446,85014,20-04-2025
O07242,C0080,P0056,6,2850,17100,04-07-2024
O07243,C0239,P0106,4,6308,25232,27-12-2025
O07244,C1069,P0193,1,227,227,10-06-2025
O07246,C0145,P0067,9,9566,86094,12-06-2025
O07247,C1202,P0117,1,8223,8223,14-10-2024
O07248,C0800,P0055,2,4137,8274,18-01-2026
O07249,C1172,P0246,10,9838,98380,09-05-2024
O07250,C0956,P0054,6,6554,39324,19-02-2024
O07251,C0452,P0109,9,8058,72522,05-02-2026
O07252,C1108,P0266,6,2484,14904,09-06-2025
O07254,C1050,P0054,9,4330,38970,05-03-2026
O07256,C0498,P0027,10,240,2400,22-10-2025
O07257,C0009,P0241,4,8233,32932,24-08-2025
O07259,C0567,P0161,8,4239,33912,09-06-2026
O07260,C0635,P0142,2,808,1616,07-04-2025
O07262,C0790,P0176,5,3905,19525,31-10-2024
O07263,C0926,P0182,10,1887,18870,06-12-2025
O07264,C0801,P0016,5,4187,20935,15-12-2024
O07265,C1188,P0264,4,8549,34196,03-12-2024
O07268,C0644,P0231,9,3753,33777,19-11-2025
O07269,C1018,P0169,7,9146,64022,14-03-2024
O07270,C0775,P0245,9,5169,46521,23-04-2026
O07271,C0447,P0157,1,8108,8108,11-05-2026
O07273,C0955,P0239,7,1638,11466,03-12-2025
O07274,C0396,P0162,1,142,142,18-05-2025
O07275,C1041,P0274,4,6455,25820,20-08-2025
O07276,C0321,P0077,4,3333,13332,02-01-2026
O07277,C1027,P0165,5,323,1615,29-08-2024
O07278,C0388,P0210,10,9731,97310,10-09-2025
O07279,C0697,P0067,9,5556,50004,29-11-2025
O07280,C0089,P0096,4,1525,6100,22-02-2026
O07281,C0284,P0202,6,3304,19824,11-06-2024
O07282,C0940,P0122,6,5523,33138,08-04-2026
O07283,C0244,P0146,10,7480,74800,08-06-2024
O07284,C0538,P0028,4,2388,9552,11-05-2024
O07285,C0504,P0138,8,8083,64664,17-03-2024
O07286,C0599,P0218,10,5502,55020,04-02-2024
O07287,C1199,P0125,6,5243,31458,11-01-2025
O07288,C0706,P0232,1,2537,2537,07-02-2024
O07289,C0084,P0211,2,7804,15608,14-09-2024
O07290,C0151,P0100,7,5165,36155,28-09-2024
O07292,C0803,P0057,3,1865,5595,18-07-2025
O07293,C1155,P0128,10,1627,16270,12-10-2025
O07294,C0303,P0245,1,6956,6956,28-11-2024
O07295,C0061,P0225,7,1793,12551,06-06-2024
O07296,C0346,P0077,9,3980,35820,02-11-2025
O07298,C0581,P0215,9,5878,52902,11-09-2024
O07301,C0836,P0109,6,7123,42738,07-01-2024
O07302,C1024,P0256,8,8929,71432,12-09-2025
O07303,C0639,P0111,4,2342,9368,14-05-2025
O07305,C0539,P0211,1,578,578,16-06-2025
O07306,C0365,P0126,7,9366,65562,21-01-2025
O07307,C0292,P0218,10,384,3840,07-07-2024
O07308,C0377,P0077,1,9344,9344,30-03-2025
O07309,C0768,P0173,1,6660,6660,16-04-2024
O07310,C0938,P0020,7,7673,53711,25-01-2024
O07311,C0138,P0175,2,2928,5856,09-02-2024
O07312,C0115,P0107,10,3520,35200,15-09-2024
O07313,C0634,P0017,8,7250,58000,05-09-2025
O07314,C0975,P0084,2,6365,12730,05-07-2024
O07316,C0474,P0038,10,2681,26810,14-08-2025
O07317,C0774,P0076,2,140,280,20-05-2026
O07318,C0691,P0115,1,7970,7970,28-03-2024
O07319,C0327,P0089,7,790,5530,05-06-2026
O07321,C0478,P0238,8,4683,37464,05-07-2024
O07322,C0930,P0028,6,4787,28722,27-09-2025
O07323,C1147,P0166,8,8971,71768,02-07-2025
O07324,C0912,P0086,9,2480,22320,04-03-2024
O07325,C0820,P0100,3,2701,8103,10-12-2025
O07326,C1062,P0014,2,2842,5684,07-03-2025
O07328,C0852,P0215,6,8345,50070,16-08-2025
O07333,C0945,P0112,8,9113,72904,21-04-2025
O07334,C0514,P0241,8,9069,72552,03-07-2025
O07337,C0959,P0235,1,7210,7210,29-03-2024
O07338,C0292,P0264,9,7534,67806,05-06-2024
O07340,C0126,P0070,9,2502,22518,14-02-2025
O07341,C0146,P0194,5,2058,10290,24-03-2025
O07342,C0055,P0001,6,3309,19854,05-06-2026
O07344,C0686,P0199,7,8992,62944,11-06-2025
O07345,C0022,P0104,2,6676,13352,22-01-2025
O07346,C0626,P0242,10,6124,61240,13-10-2025
O07347,C0132,P0074,8,9645,77160,20-06-2025
O07349,C1141,P0185,4,6212,24848,19-11-2025
O07350,C0554,P0043,7,395,2765,27-03-2024
O07351,C1182,P0044,10,9215,92150,28-11-2025
O07353,C0006,P0061,8,119,952,09-12-2025
O07354,C1054,P0205,8,1783,14264,10-01-2025
O07356,C0212,P0029,8,4773,38184,29-02-2024
O07358,C1186,P0191,8,9882,79056,23-01-2025
O07359,C0928,P0078,5,6854,34270,26-03-2024
O07361,C1169,P0001,1,7783,7783,22-02-2024
O07362,C0218,P0255,9,6032,54288,29-01-2024
O07363,C0362,P0007,6,887,5322,01-06-2024
O07364,C0713,P0148,10,7858,78580,16-06-2024
O07366,C0168,P0007,3,7811,23433,08-01-2025
O07368,C0684,P0118,10,7018,70180,25-11-2024
O07369,C1219,P0232,5,4268,21340,01-05-2026
O07370,C0343,P0178,3,6384,19152,10-11-2025
O07371,C1261,P0133,3,1020,3060,15-10-2024
O07372,C0171,P0208,5,1951,9755,23-12-2024
O07374,C0751,P0048,4,4005,16020,14-04-2025
O07375,C1255,P0118,8,7042,56336,26-03-2026
O07378,C1086,P0164,6,8233,49398,24-02-2026
O07379,C0182,P0235,5,9909,49545,04-11-2025
O07380,C0096,P0186,9,4986,44874,22-09-2025
O07381,C0801,P0265,9,1391,12519,08-10-2024
O07383,C0692,P0258,7,2900,20300,17-10-2024
O07384,C0093,P0183,8,4285,34280,28-09-2024
O07385,C0678,P0014,10,9562,95620,25-07-2025
O07386,C0895,P0108,3,4334,13002,17-01-2025
O07387,C0499,P0163,3,7331,21993,24-01-2026
O07388,C1211,P0056,2,2009,4018,02-04-2024
O07389,C0117,P0266,6,1260,7560,01-07-2025
O07390,C0513,P0211,7,8483,59381,16-09-2025
O07391,C1135,P0165,10,3743,37430,18-04-2026
O07392,C0340,P0040,4,5948,23792,26-04-2026
O07393,C1182,P0211,2,8293,16586,12-11-2025
O07394,C0430,P0027,8,3353,26824,28-10-2025
O07395,C0564,P0273,1,753,753,08-06-2024
O07396,C0303,P0215,5,2637,13185,20-12-2024
O07397,C1262,P0254,3,241,723,08-12-2024
O07399,C1177,P0265,8,9079,72632,04-06-2026
O07402,C0792,P0003,5,2959,14795,20-08-2025
O07403,C0508,P0234,2,7993,15986,08-01-2026
O07404,C1122,P0130,8,3053,24424,23-03-2024
O07405,C0538,P0221,2,7604,15208,06-07-2024
O07406,C1023,P0173,9,876,7884,08-04-2026
O07407,C0556,P0177,3,3064,9192,09-03-2025
O07408,C0914,P0220,10,8348,83480,14-06-2025
O07410,C0945,P0241,6,4903,29418,12-10-2024
O07411,C0675,P0263,5,7504,37520,15-02-2026
O07412,C0604,P0036,4,4648,18592,05-01-2024
O07413,C0237,P0070,10,3590,35900,01-03-2025
O07414,C0007,P0169,10,7226,72260,05-07-2024
O07415,C0930,P0171,2,9626,19252,01-08-2024
O07416,C0515,P0193,4,8553,34212,09-09-2025
O07417,C0056,P0057,3,4667,14001,11-05-2026
O07418,C1082,P0147,5,7940,39700,10-09-2025
O07419,C0497,P0217,6,6770,40620,01-05-2024
O07420,C0144,P0185,7,9183,64281,02-04-2026
O07421,C0824,P0070,3,4032,12096,07-06-2026
O07422,C0128,P0239,1,6963,6963,09-12-2024
O07423,C1257,P0130,9,595,5355,06-06-2026
O07424,C0648,P0119,2,6305,12610,05-02-2024
O07425,C0269,P0067,8,5007,40056,04-09-2024
O07426,C0509,P0028,4,7308,29232,22-11-2025
O07427,C0361,P0252,2,8896,17792,27-02-2025
O07428,C0332,P0146,5,7580,37900,12-06-2026
O07429,C0722,P0215,4,1126,4504,29-03-2026
O07430,C0216,P0067,2,3535,7070,10-07-2025
O07431,C0030,P0252,9,3147,28323,24-07-2025
O07433,C0159,P0164,5,5780,28900,29-09-2025
O07434,C1046,P0170,9,6675,60075,20-01-2025
O07435,C0475,P0182,7,5442,38094,26-12-2025
O07436,C0608,P0041,9,570,5130,18-06-2024
O07439,C1107,P0196,7,9668,67676,12-02-2024
O07441,C1241,P0270,5,2977,14885,03-07-2025
O07442,C1028,P0081,9,4794,43146,04-04-2025
O07443,C0074,P0169,3,828,2484,05-09-2024
O07444,C0163,P0113,3,8953,26859,22-07-2025
O07446,C0327,P0009,4,7187,28748,25-01-2025
O07447,C1072,P0224,5,2177,10885,17-03-2026
O07449,C0876,P0278,6,3149,18894,27-04-2025
O07450,C0295,P0271,8,6304,50432,30-01-2024
O07451,C0499,P0077,1,8387,8387,09-05-2025
O07453,C0164,P0004,7,3081,21567,12-11-2025
O07454,C1100,P0117,4,4457,17828,15-10-2025
O07456,C0701,P0218,3,3260,9780,27-10-2025
O07457,C0265,P0232,8,698,5584,27-02-2024
O07458,C0522,P0170,4,5664,22656,27-06-2025
O07460,C0258,P0237,4,2173,8692,23-06-2024
O07461,C1128,P0177,8,471,3768,15-11-2024
O07462,C0335,P0131,1,2596,2596,05-12-2024
O07463,C0701,P0173,5,6826,34130,17-06-2025
O07464,C1237,P0115,10,7470,74700,14-04-2025
O07465,C0080,P0151,2,1803,3606,01-03-2025
O07467,C1196,P0216,5,6649,33245,09-06-2026
O07468,C0943,P0120,9,6505,58545,11-05-2026
O07469,C0704,P0195,10,266,2660,31-10-2024
O07470,C0571,P0264,5,7165,35825,26-05-2025
O07471,C0468,P0107,3,3021,9063,30-09-2025
O07472,C0145,P0084,5,9018,45090,08-09-2025
O07473,C0677,P0181,9,7722,69498,07-12-2025
O07474,C0897,P0015,1,7034,7034,14-06-2024
O07475,C0490,P0135,6,9646,57876,10-05-2026
O07476,C1215,P0143,3,7009,21027,08-10-2024
O07477,C0066,P0250,7,493,3451,13-10-2025
O07478,C1137,P0166,4,1069,4276,28-03-2024
O07479,C0264,P0025,4,4113,16452,12-08-2025
O07480,C1048,P0015,2,4053,8106,08-01-2026
O07481,C1034,P0256,2,6259,12518,27-05-2024
O07482,C1115,P0115,4,5930,23720,10-03-2025
O07483,C1126,P0028,6,9080,54480,04-03-2026
O07484,C0156,P0020,9,377,3393,29-04-2024
O07485,C0750,P0112,4,7588,30352,13-10-2024
O07486,C0405,P0167,7,7610,53270,22-01-2024
O07487,C0265,P0231,8,2814,22512,07-06-2025
O07488,C0944,P0037,6,6341,38046,09-01-2025
O07489,C1246,P0221,10,6130,61300,18-04-2025
O07491,C1164,P0176,10,9439,94390,14-01-2025
O07493,C0492,P0199,3,9326,27978,28-12-2025
O07496,C0460,P0177,3,5227,15681,14-05-2024
O07497,C0752,P0074,1,7524,7524,15-11-2025
O07500,C0614,P0192,8,4939,39512,28-12-2025
O07501,C0606,P0164,3,1083,3249,03-04-2026
O07503,C0790,P0135,8,3417,27336,27-01-2024
O07505,C0387,P0186,4,2923,11692,10-01-2026
O07506,C0188,P0087,5,4781,23905,10-01-2024
O07508,C0594,P0012,10,4204,42040,02-04-2024
O07509,C0361,P0046,9,735,6615,05-01-2025
O07510,C0338,P0182,8,9466,75728,20-11-2024
O07512,C0980,P0130,2,2333,4666,30-03-2026
O07513,C0485,P0079,6,5055,30330,20-02-2025
O07514,C0017,P0045,9,9837,88533,30-03-2024
O07515,C0234,P0105,5,3921,19605,25-09-2024
O07517,C0439,P0222,3,7664,22992,13-03-2025
O07519,C0490,P0149,3,2000,6000,25-02-2026
O07520,C0239,P0078,1,2810,2810,26-09-2025
O07521,C0177,P0105,9,1469,13221,17-08-2024
O07522,C0081,P0048,5,9800,49000,29-05-2026
O07524,C1077,P0026,9,9029,81261,22-10-2025
O07525,C1082,P0036,10,6323,63230,24-11-2025
O07526,C0845,P0155,6,2685,16110,11-07-2024
O07528,C1209,P0019,9,2624,23616,12-03-2024
O07529,C0445,P0099,6,6531,39186,29-07-2025
O07530,C0424,P0049,8,2583,20664,27-08-2024
O07531,C0883,P0205,8,982,7856,03-11-2024
O07532,C0142,P0248,2,285,570,28-05-2026
O07534,C0236,P0260,8,4860,38880,06-02-2024
O07535,C0658,P0016,2,4018,8036,09-01-2026
O07536,C0422,P0082,1,4179,4179,05-10-2024
O07537,C0540,P0189,7,555,3885,19-05-2025
O07539,C0801,P0177,1,8225,8225,09-04-2025
O07540,C0711,P0079,6,7624,45744,04-06-2024
O07542,C0808,P0014,4,8250,33000,19-10-2025
O07543,C1032,P0040,2,998,1996,19-11-2024
O07544,C0901,P0016,4,9493,37972,18-09-2025
O07545,C0777,P0106,1,7055,7055,12-02-2025
O07546,C0946,P0012,1,5758,5758,31-08-2025
O07547,C1245,P0144,7,9884,69188,02-06-2026
O07549,C0281,P0127,4,7656,30624,01-03-2024
O07550,C0060,P0253,2,5314,10628,19-06-2025
O07551,C0019,P0014,10,8217,82170,06-06-2026
O07552,C0135,P0141,1,9265,9265,06-03-2025
O07553,C0406,P0128,3,3642,10926,01-11-2024
O07554,C0442,P0016,7,5631,39417,01-07-2025
O07555,C1006,P0151,5,8975,44875,11-12-2025
O07557,C0959,P0172,10,185,1850,10-05-2026
O07558,C1184,P0253,3,2428,7284,21-06-2025
O07559,C0666,P0278,3,6224,18672,17-07-2025
O07560,C0692,P0141,6,5283,31698,10-06-2026
O07561,C0231,P0109,10,1973,19730,12-08-2025
O07562,C0862,P0013,4,5192,20768,15-06-2025
O07563,C0339,P0121,7,8220,57540,09-07-2025
O07564,C1149,P0106,9,8112,73008,19-07-2024
O07566,C1090,P0009,1,4328,4328,12-12-2025
O07567,C0483,P0211,5,7292,36460,07-01-2025
O07568,C1063,P0160,7,6999,48993,29-03-2026
O07569,C0561,P0265,7,7957,55699,29-12-2025
O07570,C0545,P0051,7,3882,27174,17-05-2025
O07571,C0181,P0067,1,6658,6658,21-08-2024
O07572,C0217,P0235,6,5755,34530,21-06-2024
O07573,C1178,P0227,8,6647,53176,08-02-2024
O07574,C0250,P0134,6,8511,51066,05-11-2024
O07575,C0010,P0263,2,1917,3834,06-02-2026
O07576,C0552,P0130,2,6159,12318,25-03-2025
O07577,C0366,P0279,2,5205,10410,29-12-2025
O07578,C0439,P0195,2,1290,2580,28-02-2025
O07579,C1104,P0196,2,1770,3540,10-11-2024
O07580,C0792,P0016,4,6244,24976,18-03-2024
O07581,C0183,P0265,10,2826,28260,13-02-2025
O07582,C0046,P0171,6,5667,34002,27-12-2025
O07585,C1038,P0131,4,8289,33156,07-04-2025
O07586,C0184,P0137,1,3350,3350,24-10-2024
O07587,C0559,P0162,5,5637,28185,17-05-2026
O07588,C1161,P0182,7,7046,49322,30-01-2024
O07589,C0019,P0119,1,1512,1512,04-04-2024
O07590,C1231,P0212,3,2593,7779,23-05-2025
O07591,C0307,P0113,9,6267,56403,30-03-2026
O07592,C1203,P0242,5,2159,10795,08-12-2025
O07593,C0203,P0228,4,6499,25996,27-03-2026
O07594,C1087,P0119,9,6123,55107,04-11-2025
O07596,C1200,P0100,5,581,2905,10-03-2026
O07598,C0739,P0017,9,1959,17631,12-03-2024
O07599,C0388,P0211,5,415,2075,03-09-2024
O07600,C0564,P0271,5,9307,46535,05-10-2024
O07601,C0387,P0243,8,655,5240,16-01-2024
O07602,C0861,P0089,8,9445,75560,04-12-2024
O07603,C1181,P0172,2,5095,10190,10-04-2026
O07604,C0372,P0182,5,4770,23850,19-09-2025
O07605,C0793,P0220,10,5495,54950,27-10-2024
O07606,C0284,P0044,8,5895,47160,15-05-2026
O07607,C0892,P0067,8,5716,45728,21-06-2024
O07608,C1026,P0004,1,1939,1939,28-02-2025
O07609,C0137,P0229,4,4538,18152,09-11-2024
O07611,C0378,P0120,6,2025,12150,15-04-2026
O07612,C0839,P0109,9,3834,34506,23-04-2026
O07613,C0333,P0217,5,8527,42635,12-09-2025
O07615,C0912,P0007,8,9212,73696,15-04-2024
O07616,C0257,P0146,6,7447,44682,18-02-2025
O07617,C0154,P0123,1,4533,4533,13-06-2026
O07618,C1160,P0155,9,4717,42453,02-04-2024
O07619,C0591,P0089,4,5234,20936,31-12-2025
O07620,C0719,P0077,9,3409,30681,17-10-2025
O07622,C0967,P0184,7,8159,57113,10-08-2025
O07624,C0850,P0167,7,4587,32109,14-10-2025
O07625,C0935,P0242,2,1456,2912,15-12-2024
O07628,C1218,P0143,2,133,266,14-05-2025
O07629,C1182,P0062,2,6924,13848,02-05-2024
O07630,C0156,P0154,7,4323,30261,17-09-2024
O07631,C0782,P0042,2,9644,19288,26-05-2026
O07632,C1034,P0124,1,9546,9546,13-04-2025
O07634,C1003,P0109,9,9055,81495,28-05-2026
O07635,C0690,P0095,4,8243,32972,08-01-2026
O07636,C0989,P0150,9,8219,73971,14-04-2025
O07637,C0010,P0029,8,9280,74240,27-07-2025
O07638,C0248,P0076,6,4069,24414,25-06-2024
O07639,C0685,P0049,3,1517,4551,07-02-2026
O07640,C1137,P0016,9,2777,24993,12-02-2026
O07641,C0340,P0208,8,9467,75736,22-08-2025
O07642,C0124,P0210,7,6849,47943,15-01-2026
O07643,C0040,P0076,9,7151,64359,04-01-2025
O07645,C0740,P0236,2,6815,13630,10-11-2024
O07648,C1216,P0011,8,864,6912,10-04-2026
O07649,C0504,P0250,9,1095,9855,24-06-2025
O07653,C1034,P0139,10,2632,26320,19-11-2025
O07654,C0892,P0252,5,8960,44800,26-03-2025
O07655,C0839,P0091,10,6814,68140,21-12-2024
O07656,C0122,P0244,5,4507,22535,11-04-2026
O07658,C0875,P0242,7,6005,42035,24-11-2025
O07659,C0566,P0046,10,8453,84530,13-06-2024
O07660,C1029,P0053,8,9700,77600,04-10-2024
O07661,C1021,P0245,10,5834,58340,04-01-2024
O07662,C0083,P0100,5,5569,27845,22-02-2026
O07663,C0272,P0077,1,3145,3145,23-03-2025
O07665,C0444,P0065,7,4289,30023,19-12-2024
O07666,C0352,P0191,8,3748,29984,04-09-2024
O07667,C0021,P0017,8,4325,34600,05-03-2026
O07668,C0081,P0196,4,5588,22352,29-03-2024
O07669,C0887,P0264,6,2502,15012,24-10-2025
O07671,C0981,P0189,2,2150,4300,16-12-2024
O07673,C0051,P0032,6,3539,21234,13-02-2025
O07674,C0836,P0107,4,2328,9312,19-05-2025
O07675,C0890,P0119,4,4324,17296,12-05-2024
O07676,C0307,P0273,6,6657,39942,12-06-2024
O07677,C1065,P0119,8,2390,19120,16-03-2026
O07678,C0449,P0255,3,3151,9453,11-12-2024
O07679,C1188,P0107,2,679,1358,26-08-2024
O07680,C0470,P0242,1,213,213,10-07-2025
O07681,C1197,P0160,3,3501,10503,14-09-2024
O07682,C0070,P0105,8,282,2256,30-09-2024
O07683,C0405,P0098,4,3321,13284,30-11-2025
O07684,C0254,P0276,9,3549,31941,30-06-2025
O07686,C0738,P0250,9,307,2763,02-10-2024
O07687,C0952,P0113,8,1755,14040,29-08-2025
O07688,C1073,P0191,2,7923,15846,07-03-2025
O07689,C1171,P0198,9,371,3339,30-10-2025
O07691,C0731,P0158,5,2460,12300,08-04-2024
O07692,C0753,P0251,9,3744,33696,19-04-2025
O07694,C0662,P0106,3,7477,22431,21-07-2024
O07695,C1234,P0220,9,8772,78948,06-01-2025
O07696,C1264,P0105,5,2275,11375,22-06-2025
O07697,C1139,P0110,10,722,7220,14-08-2024
O07698,C1236,P0234,10,7779,77790,24-11-2025
O07699,C1061,P0112,4,1415,5660,11-12-2025
O07700,C0763,P0012,4,2803,11212,06-04-2024
O07701,C1217,P0262,6,9629,57774,24-04-2026
O07702,C0862,P0177,6,1422,8532,28-11-2025
O07703,C0062,P0066,6,291,1746,09-02-2025
O07704,C0893,P0223,9,6732,60588,15-10-2025
O07705,C0076,P0207,8,3756,30048,31-10-2024
O07706,C1013,P0214,8,1633,13064,10-06-2026
O07709,C1261,P0046,1,3886,3886,24-06-2025
O07710,C0686,P0095,5,2502,12510,27-05-2026
O07711,C0962,P0196,3,2601,7803,15-04-2024
O07712,C0667,P0181,10,6660,66600,04-09-2024
O07715,C1260,P0173,10,4835,48350,08-01-2024
O07719,C1052,P0252,4,613,2452,24-02-2024
O07721,C0958,P0105,7,6261,43827,14-08-2024
O07722,C0344,P0180,7,7656,53592,28-07-2024
O07723,C0381,P0088,4,4770,19080,01-06-2025
O07724,C0926,P0138,10,3603,36030,04-09-2025
O07725,C0134,P0219,7,183,1281,27-03-2026
O07727,C0022,P0155,9,8609,77481,17-03-2025
O07728,C0812,P0012,8,3505,28040,29-05-2026
O07729,C0316,P0212,5,5084,25420,12-02-2026
O07733,C0120,P0012,10,3341,33410,22-05-2025
O07735,C1146,P0056,1,4778,4778,24-12-2024
O07736,C1006,P0127,5,6956,34780,21-03-2025
O07737,C1177,P0154,5,8189,40945,22-03-2026
O07738,C0438,P0120,9,7316,65844,25-02-2026
O07739,C1125,P0030,6,2242,13452,28-05-2025
O07740,C1173,P0016,6,6473,38838,23-03-2025
O07741,C0707,P0045,9,3235,29115,29-03-2025
O07742,C1111,P0156,8,7350,58800,02-04-2024
O07743,C1216,P0271,9,8332,74988,30-08-2024
O07744,C0912,P0141,4,4425,17700,29-12-2024
O07745,C0089,P0207,9,5325,47925,25-09-2025
O07746,C0439,P0258,1,6572,6572,10-06-2024
O07747,C0663,P0030,3,4027,12081,16-02-2024
O07750,C0476,P0184,5,8757,43785,19-02-2025
O07751,C1219,P0169,3,1936,5808,10-07-2024
O07752,C0210,P0183,7,627,4389,22-04-2026
O07753,C0482,P0259,8,1140,9120,06-01-2024
O07754,C1068,P0280,1,3533,3533,04-12-2024
O07755,C0636,P0215,10,4863,48630,25-01-2025
O07756,C0875,P0001,5,9724,48620,01-04-2026
O07757,C0121,P0109,8,6692,53536,22-09-2024
O07758,C0904,P0142,8,7150,57200,22-01-2026
O07759,C1194,P0063,2,7080,14160,24-03-2024
O07760,C0382,P0091,2,5638,11276,15-02-2024
O07762,C1129,P0210,9,1249,11241,15-10-2025
O07763,C1154,P0023,1,5059,5059,05-05-2024
O07764,C0643,P0267,10,3730,37300,08-08-2024
O07765,C0444,P0191,3,9009,27027,01-03-2025
O07766,C0822,P0001,2,3760,7520,11-06-2025
O07767,C0643,P0162,1,524,524,20-06-2024
O07769,C1063,P0006,2,610,1220,11-03-2024
O07770,C0378,P0151,6,7729,46374,06-04-2024
O07771,C1110,P0048,6,9257,55542,26-02-2024
O07776,C1181,P0211,9,7276,65484,24-03-2024
O07777,C1028,P0222,8,1358,10864,09-05-2025
O07779,C0303,P0105,3,9250,27750,02-01-2026
O07780,C0749,P0009,8,1761,14088,06-09-2025
O07781,C0866,P0043,3,9782,29346,13-08-2024
O07782,C0426,P0072,2,3290,6580,13-10-2024
O07783,C1181,P0181,3,2308,6924,13-02-2024
O07785,C0437,P0245,2,7819,15638,22-05-2025
O07787,C0317,P0230,5,8962,44810,08-01-2024
O07788,C0796,P0205,2,1218,2436,08-12-2025
O07790,C0471,P0031,7,9797,68579,30-04-2026
O07791,C0759,P0038,7,5310,37170,17-05-2025
O07792,C0192,P0087,2,2031,4062,21-07-2025
O07793,C0884,P0025,2,8980,17960,24-03-2024
O07795,C0122,P0094,6,5951,35706,20-08-2025
O07796,C1041,P0254,10,2322,23220,01-03-2024
O07797,C0879,P0078,4,1984,7936,20-03-2026
O07798,C0583,P0175,10,7152,71520,22-07-2025
O07799,C1035,P0054,1,9646,9646,21-12-2025
O07800,C0793,P0056,10,6728,67280,30-05-2026
O07801,C1122,P0025,5,5986,29930,01-02-2024
O07802,C0705,P0084,2,1166,2332,24-05-2024
O07803,C0101,P0112,7,196,1372,15-06-2025
O07804,C0251,P0208,5,1791,8955,06-12-2025
O07805,C1141,P0007,5,4279,21395,04-02-2026
O07806,C0834,P0022,9,1334,12006,09-12-2025
O07807,C1252,P0256,2,4305,8610,09-02-2024
O07808,C1131,P0121,5,7060,35300,31-07-2025
O07809,C0667,P0135,5,9373,46865,15-06-2026
O07810,C0722,P0016,7,289,2023,27-08-2025
O07812,C0270,P0234,5,5678,28390,11-02-2025
O07815,C0291,P0141,2,5097,10194,26-05-2024
O07816,C1268,P0009,5,5983,29915,10-04-2025
O07817,C0908,P0221,3,5280,15840,18-05-2026
O07818,C0391,P0274,5,7540,37700,19-02-2025
O07819,C0800,P0044,10,5758,57580,18-07-2024
O07822,C0602,P0193,9,5345,48105,19-08-2025
O07823,C0030,P0069,7,2221,15547,15-09-2025
O07824,C0914,P0199,2,2081,4162,15-02-2026
O07825,C0800,P0199,3,8949,26847,12-02-2025
O07826,C0892,P0005,4,5153,20612,03-09-2025
O07827,C1070,P0066,5,6653,33265,16-06-2026
O07828,C1124,P0212,8,853,6824,07-05-2024
O07829,C0811,P0190,7,2678,18746,09-05-2026
O07830,C1020,P0252,5,834,4170,10-06-2024
O07832,C0178,P0076,6,2524,15144,07-10-2024
O07833,C0368,P0104,6,2580,15480,15-12-2024
O07836,C0129,P0232,3,1869,5607,05-01-2025
O07838,C0738,P0117,6,3363,20178,24-02-2026
O07839,C0180,P0097,2,8538,17076,05-10-2024
O07840,C0761,P0212,1,5496,5496,19-09-2025
O07842,C0307,P0065,2,208,416,11-09-2025
O07843,C0175,P0076,10,4537,45370,21-09-2024
O07844,C0464,P0056,5,1330,6650,14-10-2024
O07845,C0064,P0276,8,8488,67904,15-08-2024
O07846,C0544,P0101,8,7992,63936,28-08-2025
O07849,C0302,P0117,2,3655,7310,18-05-2025
O07852,C0309,P0160,3,6791,20373,18-12-2024
O07853,C0949,P0266,10,7230,72300,10-04-2026
O07854,C0445,P0171,6,8356,50136,29-04-2025
O07855,C0925,P0145,6,2188,13128,03-03-2025
O07856,C0437,P0154,9,8663,77967,29-06-2025
O07857,C0295,P0101,8,2542,20336,18-11-2024
O07859,C0660,P0104,6,2012,12072,10-03-2024
O07860,C0955,P0270,9,3156,28404,20-07-2025
O07861,C0052,P0170,1,4188,4188,14-09-2024
O07863,C1080,P0096,9,7828,70452,11-06-2024
O07864,C0015,P0135,8,6599,52792,29-04-2025
O07865,C0892,P0195,7,825,5775,29-06-2025
O07868,C0265,P0029,8,5234,41872,31-07-2024
O07869,C0148,P0111,7,9200,64400,03-01-2025
O07870,C1238,P0098,2,6185,12370,06-03-2026
O07873,C0540,P0113,1,2095,2095,16-01-2024
